ITEM,CATEGORY,ADDITIONAL_CATEGORIES,AVAILABLE,PRICE,STATUS,PRODUCER,TITLE SPANISH,UNIT QUANTITY,UNIT,IS CREDIT,PACK SEPARATELY,MAX PER MEMBER,IMAGE URL,DESCRIPTION,LINK,WEIGHT,LABEL
Leg-o-Lamb - Boneless/lb.,Grassfed Bison and Lamb,,1,12.80,Published,D & M Farms,,1.0,lbs,true,FALSE,3,https://fairshares.org/wp-content/uploads/2020/04/dm-Farms.jpg,"May average 3-4+ pounds each, $12.80/lb. Price will be adjusted according to exact weight.",,Light,
Lemon Tarragon Vinaigrette,Canned/Dried/Frozen Produce & Condiments,,1,9.50,Published,An Olive Ovation,,1.0,Bottle,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5760890625458176.jpg?v=1619730385988,"Original recipe, all natural salad dressing made in-house from lemon balsamic, Meyer lemon olive oil, extra virgin olive oil, dried French tarragon, French Dijon mustard, and kosher salt. Toss with mixed greens and arugula. It's also a delicious sauce for grilled asparagus, chicken and fish. No refined sugar, artificial sweeteners or gluten.  Vegan.  Low sodium.  250 mlINGREDIENTS:Italian lemon balsamic vinegar, California rice wine vinegar, Meyer lemon olive oil, extra virgin olive oil, French Dijon mustard (mustard seeds, vinegar, salt), French tarragon, kosher salt",,Light,
Lettuce Mix,Produce - Vegetables,,0,4.00,Published,All Fair Shares Producers,,1.0,Bag,true,FALSE,10,https://fairshares.org/wp-content/uploads/2020/04/LettuceSaladMix.tn_.jpg,"Lettuce, might be a mix, might be a specific variety. CSA style",,Light,
Light and Mild,Bakery,,0,7.50,Published,Union Loafers,,1.0,Loaf,true,FALSE,1,https://union-loafers-cafe-and-bread-bakery.square.site/uploads/1/2/9/1/129144036/s642576876884555124_p4_i4_w3600.jpeg?width=640,"Our flagship sourdough or ""pain au levain,"" this loaf has an open, custardy crumb and a brittle and crackery crust. Light and mild features a mild sourness and creamy, sweet wheat flavors. Unsliced.",,Light,For Wednesday!
Light and Mild - T,Bakery,,0,7.50,Published,Union Loafers,,1.0,Loaf,true,FALSE,1,https://union-loafers-cafe-and-bread-bakery.square.site/uploads/1/2/9/1/129144036/s642576876884555124_p4_i4_w3600.jpeg?width=640,"Our flagship sourdough or ""pain au levain,"" this loaf has an open, custardy crumb and a brittle and crackery crust. Light and mild features a mild sourness and creamy, sweet wheat flavors.",,Light,For Thursday
Lip Balm,Gifts and Such,,0,3.50,Published,Bee Simple,,1.0,Each,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6194333636100096.jpg?v=1612310743286,"Natural Lip Balms from Bee Simple with Coconut Butter, Sweet Almond Oil, Honey and Essential Oil. Three varieties.",,Light,
Lip Balm (1.0 Honey Orange),Gifts and Such,,4,3.50,Published,Bee Simple,,1.0,Honey Orange,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6194333636100096.jpg?v=1612310743286,"Natural Lip Balms from Bee Simple with Coconut Butter, Sweet Almond Oil, Honey and Essential Oil. Three varieties.",,Light,
Lip Balm (1.0 Honey Vanilla),Gifts and Such,,2,3.50,Published,Bee Simple,,1.0,Honey Vanilla,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6194333636100096.jpg?v=1612310743286,"Natural Lip Balms from Bee Simple with Coconut Butter, Sweet Almond Oil, Honey and Essential Oil. Three varieties.",,Light,
Lip Balm (1.0 Peppermint Rosemary),Gifts and Such,,2,3.50,Published,Bee Simple,,1.0,Peppermint Rosemary,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6194333636100096.jpg?v=1612310743286,"Natural Lip Balms from Bee Simple with Coconut Butter, Sweet Almond Oil, Honey and Essential Oil. Three varieties.",,Light,
Little Bloom PF,Cheese,,3,8.75,Published,Prairie Fruits Farm and Creamery,,1.0,Each,true,FALSE,6,"https://static.wixstatic.com/media/5c231c_1a7596a9a3984963a9f37c8602033b2d~mv2.png/v1/fill/w_128,h_114,al_c,q_85,usm_0.66_1.00_0.01/PFF-Full%20Logo.webp","Little bloom on the prairie is a goat-milk camembert-style cheese. It's a flat round disc that becomes gooey around the edges as the cheese ages. This style of cheese pairs well with fresh fruits (raspberries, apple slices) and tart jams.",,Light,
Little Gem Lettuce,Produce - Vegetables,,0,4.00,Draft,St. Isidore Farm,,2.0,Head,true,FALSE,17,http://,Little Gem Lettuce,,Light,
Little Smokies - 2 pk,"Snacks, Nuts & Nut Butters",,5,2.25,Published,Voegele Farm Meats,,1.0,Each,true,FALSE,6,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5667691826249728.jpg?v=1614106388457,Grass Fed Beef and pastured pork Sticks 2 pack.,,Light,
Little Smokies - Hot 2-pk,"Snacks, Nuts & Nut Butters",,9980,2.25,Draft,Voegele Farm Meats,,1.0,Each,true,FALSE,10,/staticResource/resources/item-no-image.jpg,Grass-fed beef and pastured pork 2-pack snack sticks - spicy version!,,Light,
Little Smokies Habanero BBQ- 2 Pk,"Snacks, Nuts & Nut Butters",,0,2.25,Draft,Voegele Farm Meats,,1.0,Each,true,FALSE,10,https://,2 pack Habanero BBQ beef and pork sausage sticks,,Light,
Little Smokies Honey BBQ-2pk,"Snacks, Nuts & Nut Butters",,0,2.25,Draft,Voegele Farm Meats,,1.0,Each,true,FALSE,10,/staticResource/resources/item-no-image.jpg,,,Light,
Liver,Grassfed Beef,,0,3.00,Draft,Raincrow Ranch,,1.0,lbs,true,FALSE,17,https://www.americangrassfedbeef.com/images/grassfed-beef-liver-2.jpg,Liver is nature's vitamin store. Rain Crow Ranch Grass Fed beef liver is considered by many to be a super food due to the rich content of micronutrients.,,Light,
Lolla Rossa Lettuce,Produce - Vegetables,,0,4.00,Draft,St. Isidore Farm,,1.0,Share,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/LollaRossaBug4.jpg,"Lolla Rossa Lettuce is a soft curly and beautiful red and green loose leaf variety. (Cricket not included, we hope...)",,Light,
Ludwig Aged Havarti,Cheese,,0,6.25,Draft,Ludwig Farmstead Creamery,,1.0,Pack,true,FALSE,6,https://,"Sweet flavors of cream cover your palate leaving a mild rich after taste. A raw milk cheese. Great in recipes, or by itself, or paired with fruit, nuts, and wine.",,Light,
Ludwig Cheese,Cheese,,0,6.50,Published,Ludwig Farmstead Creamery,,1.0,Choice,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5636379467841536.jpg?v=1620767936162,"Choice of Ludwig Cheeses available.Kickapoo - Sangamon -Vermillion River Blue -",,Light,
Ludwig Cheese (1.0 Blue),Cheese,,0,6.50,Published,Ludwig Farmstead Creamery,,1.0,Blue,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5636379467841536.jpg?v=1620767936162,"Choice of Ludwig Cheeses available.Kickapoo - Sangamon -Vermillion River Blue -",,Light,
Ludwig Cheese (1.0 Kickapoo),Cheese,,0,6.50,Published,Ludwig Farmstead Creamery,,1.0,Kickapoo,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5636379467841536.jpg?v=1620767936162,"Choice of Ludwig Cheeses available.Kickapoo - Sangamon -Vermillion River Blue -",,Light,
Ludwig Cheese (1.0 Sangamon),Cheese,,0,6.50,Published,Ludwig Farmstead Creamery,,1.0,Sangamon,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5636379467841536.jpg?v=1620767936162,"Choice of Ludwig Cheeses available.Kickapoo - Sangamon -Vermillion River Blue -",,Light,
Ludwig Cheese or Pasta,Cheese,,0,6.50,Published,Ludwig Farmstead Creamery,,1.0,Each,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Ludwig-Kickapoo.jpg,,,Light,
Macadamias,"Snacks, Nuts & Nut Butters",,0,8.00,Published,Mound City,,4.0,Oz.,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5634727314718720.jpg?v=1612297411176,,,Medium,
Magenta Head Lettuce,Produce - Vegetables,,0,3.00,Draft,EarthDance Organic Farm School,,1.0,Share,true,FALSE,17,http://,Magenta Head Lettuce,,Light,
Maple Syrup 12 oz.,"Honey, Syrups & Sugar",,9,12.00,Published,Shady Maple Sugarbush,,1.0,Jar,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6287772797108224.jpg?v=1648571589762,12 oz Maple Syrup,,Light,
Maple Syrup 64 oz.,"Honey, Syrups & Sugar",,6,40.00,Published,Shady Maple Sugarbush,,1.0,Jar,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6320998664110080.jpg?v=1620770960081,64 oz Maple Syrup,,Light,
Marbled Rye - Thursday,Bakery,,0,7.50,Published,Union Loafers,,1.0,Loaf,true,FALSE,1,https://union-loafers-cafe-and-bread-bakery.square.site/uploads/1/2/9/1/129144036/s642576876884555124_p46_i4_w3600.jpeg?width=640,"frozen - Grassy and sweet, our rye sourdough boasts an unmistakable aroma from the addition of caraway seeds. It is a classic deli bread that warrants a softer and more delicate crumb from being baked in a pan.",,Light,For Thursday!
Marbled Rye - Wednesday,Bakery,,0,7.50,Published,Union Loafers,,1.0,Loaf,true,FALSE,1,https://union-loafers-cafe-and-bread-bakery.square.site/uploads/1/2/9/1/129144036/s642576876884555124_p46_i4_w3600.jpeg?width=640,"Frozen - Grassy and sweet, our rye sourdough boasts an unmistakable aroma from the addition of caraway seeds. It is a classic deli bread that warrants a softer and more delicate crumb from being baked in a pan. Unsliced.",,Light,For Wednesday!
Marmalade - Heirloom Tomato,Jams,,0,6.50,Draft,Ozark Forest,,1.0,Jar,true,FALSE,17,https://pbs.twimg.com/media/COFYhZtWUAALks_.jpg,"Use on toast, or over fresh chevre with crackers 8 oz.",,Medium,
Marshmallow Pie,Candy,,6,5.50,Published,Kakao,,1.0,Each,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5672591746400256.jpg?v=1614111406704,,,Light,
Mascarpone,Cheese,,0,8.00,Published,Prairie Fruits Farm and Creamery,,1.0,Tub,true,FALSE,8,"https://static.wixstatic.com/media/5c231c_1a7596a9a3984963a9f37c8602033b2d~mv2.png/v1/fill/w_128,h_114,al_c,q_85,usm_0.66_1.00_0.01/PFF-Full%20Logo.webp","Mascarpone style cheese - a creamy and buttery spreadable cheese, may be used for sweet or savory applications. 6oz. tub.",,Light,
Mayonnaise,Canned/Dried/Frozen Produce & Condiments,,8,7.50,Draft,Irene's,,1.0,Jar,true,FALSE,6,/staticResource/resources/item-no-image.jpg,"Fresh, homemade mayonanaise; all natural, no preservatives,",,Light,
Meatballs,Pastured Pork,,5,9.25,Published,Circle B Ranch,,12.0,Oz.,true,FALSE,17,https://cdn.shopify.com/s/files/1/0520/5770/2581/products/GP_210217_110481_800x.png?v=1613761915,"Beef and Pork, fully cooked.",,Light,
Meatballs - Wee,Wee Ones,,22,4.65,Published,Circle B Ranch,,1.0,Each,true,FALSE,4,/staticResource/resources/item-no-image.jpg,Small meatballs with 6 per package. 8 ounces.,,Light,
Medium Roast Coffee,Coffee,,0,11.50,Draft,All Fair Shares Producers,,10.0,Oz.,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/caffeine-coffee-coffee-beans-roasted-585750-scaled.jpg,Medium roast,,Light,
Melon - Galia,Produce - Fruits,,0,3.50,Draft,Three Girls and a Tractor,,1.0,Each,true,FALSE,4,/staticResource/resources/item-no-image.jpg,A cantaloupe/honeydew hybrid melon.,,Light,
Melon - Rich Sweetness,Produce - Fruits,,0,1.50,Draft,St. Isidore Farm,,1.0,Each,true,FALSE,4,https://fairshares.org/sites/default/files/RichSweetnessMelon.jpg,"These Russian, baseball-sized, highly-aromatic little fruit have a mild, tropical flavor, very sweet and slightly tart, with a hint of banana and coconut, to give a pina colada sensation.",,Light,
Melon-Sun Jewel,Produce - Fruits,,1,1.00,Draft,Biver Farms,,1.0,Each,true,FALSE,3,/staticResource/resources/item-no-image.jpg,Sweet melons that look like yellow cucumbers on steroids.,,Light,
Mexican Dark Bark,Candy,,5,4.00,Published,Kakao,,1.0,Package,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5089067289018368.jpg?v=1619729410351,,,Light,
Mexican Sour Gherkins,Produce - Vegetables,,0,3.00,Draft,St. Isidore Farm,,1.0,Bag,true,FALSE,17,https://fairshares.org/wp-content/uploads/2019/09/MexicanSourGherkins1.jpg,These adorable little critters look like tiny watermelons and taste like tart cucumbers. Great for the lunch box!,,Light,
Midnight Eclipse PF,Cheese,,5,13.50,Published,Prairie Fruits Farm and Creamery,,1.0,Package,true,FALSE,4,"https://static.wixstatic.com/media/fe9f2d_a7fd3a5f7a2f41099ddad9741b7e2b7a~mv2.jpeg/v1/fill/w_500,h_500,al_c,q_85,usm_0.66_1.00_0.01/fe9f2d_a7fd3a5f7a2f41099ddad9741b7e2b7a~mv2.webp","This is a mixed milk bloomy (80-90% jersey cow milk from Kilgus Farmstead Creamery in Fairbury IL and 10-20% goat milk) with a delicate Geotrichum candidum rind. Like our black goat, the rind is coated in a fine charcoal ash after brining, and the Geo mold grows over the ash as the cheese ages. (similar to black goat with buttery notes from the cow milk)",,Light,
Milk - 2 percent 7/6,"Eggs, Yogurt, & Milk",,0,7.05,Draft,Ozark Mountain Creamery,*,1.0,Half Gallon,true,FALSE,10,http://ozarkmtncreamery.com/wp-content/uploads/2015/11/MilkBottlesSlider.png,"Return bottle for $2.25 deposit refund. We order a few extra each week to add in the store. Or by standing order, weekly or odd or even weeks. Email  jamie@fairshares.org to set up.",,Light,FOR WEDNESDAY
Milk - 2%,"Eggs, Yogurt, & Milk",,12,7.05,Published,Ozark Mountain Creamery,*,64.0,Oz.,true,TRUE,2,http://ozarkmtncreamery.com/wp-content/uploads/2015/11/MilkBottlesSlider.png,"Return bottle for $2.25 deposit refund. We order a few extra each week to add in the store. Or by standing order, weekly or odd or even weeks. Email  jamie@fairshares.org to set up.",,Medium,
Milk - Chocolate,"Eggs, Yogurt, & Milk",,1,7.55,Published,Ozark Mountain Creamery,*,64.0,Oz.,true,TRUE,1,http://ozarkmtncreamery.com/wp-content/uploads/2015/11/MilkBottlesSlider.png,"Return bottle for $2.25 deposit refund. We order a few extra each week, but milk is available by pre-order by noon of the week you would like it. Or by standing order, weekly or  odd or even weeks. Email  jamie@fairshares.org to set up.",,Medium,
Milk - Chocolate 7/14,"Eggs, Yogurt, & Milk",,0,6.99,Published,All Fair Shares Producers,,1.0,Half Gallon,true,FALSE,4,http://ozarkmtncreamery.com/wp-content/uploads/2015/11/MilkBottlesSlider.png,"Return bottle for $2.25 deposit refund. Sell date is 7/14, so make something great this week!",,Light,ON SALE
Milk - Creamline,"Eggs, Yogurt, & Milk",,1,7.05,Published,Ozark Mountain Creamery,*,64.0,Oz.,true,TRUE,1,https://ozarkmtncreamery.com/wp-content/gallery/image-gallery/thumbs/thumbs_First-Grade-A-Dairy-Barn-in-Wright-County-Missouri.jpg,"Whole milk that is not homogenized so the cream rises to the top. Return bottle for $2.25 deposit refund. We order a few extra each week, but milk is available by pre-order by noon of the week you would like it. Or by standing order, weekly or  odd or even weeks. Email  jamie@fairshares.org to set up.",,Medium,
Milk - Creamline 7/6,"Eggs, Yogurt, & Milk",,0,7.05,Draft,Ozark Mountain Creamery,,1.0,Half Gallon,true,FALSE,3,https://ozarkmtncreamery.com/wp-content/gallery/image-gallery/thumbs/thumbs_First-Grade-A-Dairy-Barn-in-Wright-County-Missouri.jpg,"Whole milk that is not homogenized so the cream rises to the top. Return bottle for $2.25 deposit refund. We order a few extra each week, but milk is available by pre-order by noon of the week you would like it. Or by standing order, weekly or  odd or even weeks. Email  jamie@fairshares.org to set up.",,Light,FOR WEDNESDAY
Milk - Heavy Cream 7/14,"Eggs, Yogurt, & Milk",,1,15.64,Published,Ozark Mountain Creamery,,1.0,Half Gallon,true,FALSE,2,https://ozarkmtncreamery.com/wp-content/gallery/image-gallery/thumbs/thumbs_First-Grade-A-Dairy-Barn-in-Wright-County-Missouri.jpg,"Return bottle for $2.25 deposit refund. Sell date is 7/14, so make something great this week!",,Light,ON SALE
Milk - Skim,"Eggs, Yogurt, & Milk",,1,7.05,Published,Ozark Mountain Creamery,*,64.0,Oz.,true,TRUE,1,https://ozarkmtncreamery.com/wp-content/gallery/image-gallery/thumbs/thumbs_First-Grade-A-Dairy-Barn-in-Wright-County-Missouri.jpg,"Return bottle for $2.25 deposit refund. We order a few extra each week, but milk is available by pre-order by noon of the week you would like it. Or by standing order, weekly or  odd or even weeks. Email  jamie@fairshares.org to set up.",,Medium,
Milk - Skim 7/14,"Eggs, Yogurt, & Milk",,4,6.45,Published,Ozark Mountain Creamery,,1.0,Half Gallon,true,FALSE,4,https://ozarkmtncreamery.com/wp-content/gallery/image-gallery/thumbs/thumbs_First-Grade-A-Dairy-Barn-in-Wright-County-Missouri.jpg,"Return bottle for $2.25 deposit refund. Sell date is 7/14, so make something great this week!",,Light,ON SALE
Milk - Skim 7/14 (1.0 Cream),"Eggs, Yogurt, & Milk",,0,12.75,Archived,Ozark Mountain Creamery,,1.0,Cream,true,FALSE,10,https://ozarkmtncreamery.com/wp-content/gallery/image-gallery/thumbs/thumbs_First-Grade-A-Dairy-Barn-in-Wright-County-Missouri.jpg,"Return bottle for $2.25 deposit refund. Sell date is 7/14, so make something great this week!",,Light,ON SALE
Milk - Whole,"Eggs, Yogurt, & Milk",,11,7.05,Published,Ozark Mountain Creamery,*,64.0,Oz.,true,TRUE,4,http://ozarkmtncreamery.com/wp-content/uploads/2015/11/MilkBottlesSlider.png,"Return bottle for $2.25 deposit refund. We order a few extra each week, but milk is available by pre-order by noon of the week you would like it. Or by standing order, weekly or  odd or even weeks. Email  jamie@fairshares.org to set up.",,Medium,
Milk Choc. Peanut Butter Bark,Candy,,6,4.00,Published,Kakao,,1.0,Pack,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5177397586427904.jpg?v=1621546909691,,,Light,
Milk Chocolate Almond Bark,Candy,,0,4.00,Draft,Kakao,,1.0,1-each,true,FALSE,3,/staticResource/resources/item-no-image.jpg,seasonal; not available 1/22/20,,Light,
Milk Chocolate Bar,Candy,,11,2.50,Published,Kakao,,1.0,Pack,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5653041055268864.jpg?v=1614111831634,,,Light,
Milk Chocolate Bunny,Candy,,1,15.00,Draft,Kakao,,1.0,Each,true,FALSE,4,"http://kakaochocolate.com<img src=""https://tse1.mm.bing.net/th?id=OIP.2Wvthwl2TQJlUl3awg3N8wHaHa&amp;pid=Api&amp;rs=1&amp;c=1&amp;qlt=95&amp;w=108&amp;h=108"" alt=""World&#39;s Cutest Chocolate Bunny - Kakao ChocolateKakao ...""/>",Milk Chocolate,,Light,
Milk Chocolate Caramels,Candy,,0,9.50,Published,Kakao,,1.0,4-pack,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5105565869015040.jpg?v=1614112219973,,,Light,
Milk Chocolate Coffee bark,Candy,,0,4.00,Draft,Kakao,,1.0,Package,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/03/Kakao-Logo-1.jpeg,w/ Stringbean Redeye Roast,,Light,
Milk Chocolate CranOrange Bark,Candy,,0,4.00,Published,Kakao,,1.0,Pack,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5689015533568000.jpg?v=1648584157693,,,Light,
Milk Chocolate Lolli,Candy,,16,1.35,Published,Kakao,,1.0,Each,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5688895442255872.jpg?v=1614111782971,,,Light,
