ITEM,CATEGORY,ADDITIONAL_CATEGORIES,AVAILABLE,PRICE,STATUS,PRODUCER,TITLE SPANISH,UNIT QUANTITY,UNIT,IS CREDIT,PACK SEPARATELY,MAX PER MEMBER,IMAGE URL,DESCRIPTION,LINK,WEIGHT,LABEL
Eggplant - Asian,Produce - Vegetables,,15,1.75,Published,Three Girls and a Tractor,,1.0,1-each,true,FALSE,4,https://fairshares.org/wp-content/uploads/2020/04/eggplant.japanese.tn_.jpg,"Long, thin Asian eggplant.",,Light,
Eggplant - Dancer,Produce - Vegetables,,0,4.00,Published,Blue Heron Orchard,,1.0,Lb.,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/4820697401131008.jpg?v=1690306589595,"Mild, non-bitter eggplant. Very similar to globe eggplant but is longer and skinnier with a lighter purple color.  ~1lb of eggplant, which is about 3 heads.",,Light,
Eggplant - Fairy Tale,Produce - Vegetables,,12,5.00,Published,Biver Farms,,1.0,Pint,true,FALSE,4,https://fairshares.org/wp-content/uploads/2019/06/Fairy_Eggplants-e1562964817150.jpg,Eggplant - cute little eggplant great sliced lengthwise and stir-fried with shiitakes and jalapenos.,,Light,
Eggplant - Globe,Produce - Vegetables,,0,1.75,Published,Nolte Hills Nursery,,1.0,Each,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5769457217568768.jpg?v=1660069352917,"purple globe eggplant. Items by size (Medium, Large, etc.) you get one each. If bunched then roughly a 1lb share.",,Light,
Eggplant - Globe (1.0 Bunch),Produce - Vegetables,,0,4.50,Published,Nolte Hills Nursery,,1.0,Bunch,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5769457217568768.jpg?v=1660069352917,"purple globe eggplant. Items by size (Medium, Large, etc.) you get one each. If bunched then roughly a 1lb share.",,Light,
Eggplant - Globe (1.0 Large),Produce - Vegetables,,0,2.50,Published,Nolte Hills Nursery,,1.0,Large,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5769457217568768.jpg?v=1660069352917,"purple globe eggplant. Items by size (Medium, Large, etc.) you get one each. If bunched then roughly a 1lb share.",,Light,
Eggplant - Globe (1.0 Medium),Produce - Vegetables,,19,2.50,Published,Nolte Hills Nursery,,1.0,Medium,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5769457217568768.jpg?v=1660069352917,"purple globe eggplant. Items by size (Medium, Large, etc.) you get one each. If bunched then roughly a 1lb share.",,Light,
Eggplant - Globe (1.0 Small),Produce - Vegetables,,0,3.00,Draft,Nolte Hills Nursery,,1.0,Small,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5769457217568768.jpg?v=1660069352917,"purple globe eggplant. Items by size (Medium, Large, etc.) you get one each. If bunched then roughly a 1lb share.",,Light,
Eggplant - Globe (1.0 XL),Produce - Vegetables,,0,3.50,Draft,Nolte Hills Nursery,,1.0,XL,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5769457217568768.jpg?v=1660069352917,"purple globe eggplant. Items by size (Medium, Large, etc.) you get one each. If bunched then roughly a 1lb share.",,Light,
Eggplant - Little Finger,Produce - Vegetables,,0,4.00,Draft,All Fair Shares Producers,,1.0,Bag,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/1631647802236.jpg?v=1631647802620,An heirloom variety of adorable little eggplant fingers. 1lb. bags,,Light,
Eggplant - Mix,Produce - Vegetables,,2,4.75,Published,Biver Farms,,1.0,Lb.,true,FALSE,4,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5713123721871360.jpg?v=1658863384979,"Deep purple, fuschia, long Japanese, and striped varieties. We never know what's coming in until it shows up and we assess and divvy into shares, so you'll have to be surprised on the varieties. We'll try to give a variety, 2 or more pieces per share.",,Light,Sale!
Eggplant - Mix (1.0 2-pack),Produce - Vegetables,,0,4.25,Draft,Biver Farms,,1.0,2-pack,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5713123721871360.jpg?v=1658863384979,"Deep purple, fuschia, long Japanese, and striped varieties. We never know what's coming in until it shows up and we assess and divvy into shares, so you'll have to be surprised on the varieties. We'll try to give a variety, 2 or more pieces per share.",,Light,Sale!
Eggplant - Mix (1.0 3-pack),Produce - Vegetables,,0,4.25,Draft,Biver Farms,,1.0,3-pack,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5713123721871360.jpg?v=1658863384979,"Deep purple, fuschia, long Japanese, and striped varieties. We never know what's coming in until it shows up and we assess and divvy into shares, so you'll have to be surprised on the varieties. We'll try to give a variety, 2 or more pieces per share.",,Light,Sale!
Eggs,Eggs/Yogurt/Milk,,999996932,6.25,Published,All Fair Shares Producers,,1.0,Dozen,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5085319393181696.jpg?v=1716487534854,"Either Hilty or Buttonwood, or in a pinch, another local sustainable farm.",,Light,
Eggs - BW,Eggs/Yogurt/Milk,,230,6.25,Published,Buttonwood Farms,,1.0,Dozen,true,FALSE,2,https://fairshares.org/wp-content/uploads/2020/04/Buttonwood-Eggs.jpg,,,Medium,
Eggs - C,Eggs/Yogurt/Milk,,0,6.25,Published,All Fair Shares Producers,,1.0,Dozen,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5661420402245632.jpg?v=1687805003046,We have a new egg producer we are trying out from Southern Illinois.,,Light,
Eggs - Duck 1/2 Dozen,Eggs/Yogurt/Milk,,0,5.25,Published,Garden Gate Farm,,1.0,Each,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6285102401191936.jpg?v=1713898527585,"Duck eggs have a higher fat, albumin, and protein content than chicken eggs, giving them a richer yolk and making them particularly prized for baking. The whites are thinner than chicken eggs, and when hard boiled, they are a brighter white and cook up a bit firmer and more rubbery than their chicken counterparts. Otherwise, they mostly taste like chicken eggs.",,Light,
Eggs - Flourish,Eggs/Yogurt/Milk,,0,5.25,Published,Flourish Farmstead,,1.0,Dozen,true,FALSE,8,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/4831481336823808.jpg?v=1680283866684,,,Light,
Eggs - H,Eggs/Yogurt/Milk,,43,6.25,Published,Hilty Bee Yard,,1.0,Dozen,true,FALSE,2,https://fairshares.org/wp-content/uploads/2020/04/Dry-Dock-Eggs.jpg,,,Light,
Elderberry Juice,Canned/Dried/Frozen Produce & Condiments,,0,18.00,Published,All Fair Shares Producers,,1.0,Each,true,FALSE,3,"https://static.wixstatic.com/media/96ff64_06b77eb0f81c4c37a1b05c1076b582ba~mv2.jpeg/v1/fill/w_698,h_698,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/96ff64_06b77eb0f81c4c37a1b05c1076b582ba~mv2.jpeg","Silver Hills Harvest :Premium American Elderberry Juice Not From Concentrate. 11 ounce bottleEach bottle of Elderberry Juice contains powerful amounts of antioxidants, vitamins A, C, B-6, thiamin, riboflavin, niacin, folate, calcium, iron, magnesium, phosphorus, potassium, and copper.  Elderberries are known for boosting the immune support system and helping in flu prevention and recovery.  Elderberry is also a known diuretic and is very effective at promoting regularity.",,Light,
Elderflower Cordial,"Honey, Syrups & Sugar",,0,9.50,Draft,Ozark Forest,,1.0,Bottle,true,FALSE,8,https://fairshares.org/wp-content/uploads/2020/04/Ozark-Forest-Elderflower-Cordial.jpg,"Dilute with water or sparkling wine for a refreshing drink. Elderflowers, water, sugar, lemon juice, citric acid.",,Light,
Endive,Produce - Vegetables,,0,2.25,Published,Avant Gardens,,1.0,Head,true,FALSE,5,https://fairshares.org/wp-content/uploads/2020/04/endive-4677068_1920.jpg,Endive chicory,,Light,
English Cucumbers,Produce - Vegetables,,0,1.50,Draft,St. Isidore Farm,,1.0,Share,true,FALSE,2,https://fairshares.org/wp-content/uploads/2020/04/CukesEnglish.png,"English Cucumbers are long and slender,with thin skins and undeveloped seeds. They are ideal for little cucumber sandwiches, slicing into salads, and garnishing appetizers.",,Light,
English Muffin Sourdough - Frozen,Bakery,Prepared Foods,10,4.50,Published,Kairos Gardens,,1.0,Pack,true,FALSE,4,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5725086352539648.jpg?v=1738695176985,6 muffins per bag. Great for breakfast or a snack!,,Light,
Escarole,Produce - Vegetables,,0,2.25,Published,Avant Gardens,,1.0,Head,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5722467590995968.jpg?v=1664298658045,"Escarole is a chicory, a bitter green that is a nice addition to lettuce salads, or the bitterness mellows when sauteed or braised.",,Light,
Espresso Cheddar,Cheese,,0,6.50,Published,Hemme Brothers Creamery,,1.0,Each,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5618018458140672.jpg?v=1677185957144,"6 ounces of cheddar cheese and espresso coffee. A nice balance, perfect for breakfast dishes.",,Light,
Extra Credit,Produce - Vegetables,,627323,1.06,Published,All Fair Shares Producers,z,1.0,Each,false,FALSE,100,https://fairshares.org/wp-content/uploads/2020/04/extra-credit-copy.png,,,Light,
Extreme Ice,"Snacks, Nuts & Nut Butters",,0,3.00,Draft,Marcoot Jersey Creamery,,1.0,Credit,true,FALSE,8,/staticResource/resources/item-no-image.jpg,,,Light,
FF,Prepared Foods,,0,10.00,Published,Field to Fire,,1.0,Pint,true,FALSE,17,https://fairshares.org/sites/default/files/Kitchen%20Kulture%20Popcorn%20grits.jpg,,,Light,
FF - Bourbon Bacon Compote,Prepared Foods,,0,8.00,Draft,Field to Fire,,1.0,Each,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5677923948298240.jpg?v=1642540276260,"Bourbon  bacon Compote! Yes please. 8 ounces.Bacon, red pepper, onion, garlic, sugar, vinegar, chili, chipotle, rosemary, spice, salt.",,Light,
FF - Fry Bread,"Snacks, Nuts & Nut Butters",,0,8.00,Published,Field to Fire,,1.0,Bag,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5119107900899328.jpg?v=1608571168066,"Crispy pita, olive oil, zaatar spice, salt. These delicious pita chips are great for dipping or just eating plain. INGREDIENTS:pita, olive oil, zaatar spice, salt",,Light,
FF - Soup - Tomatillo & Bean,Prepared Foods,,0,10.50,Published,Field to Fire,,1.0,Each,true,FALSE,1,https://fairshares.org/wp-content/uploads/2020/04/Field_To_Fire_logo_web.png,"It's a meal! Tomatillo, pepper, chili, tomato, black bean, squash, quinoa, onion, celery, carrot, garlic, cilantro, lime, spice, salt, oil.",,Light,
FF Choice,Prepared Foods,,0,11.00,Draft,Field to Fire,,1.0,Pint,true,FALSE,6,https://,,,Light,
FF Dip - Arugula Artichoke,Prepared Foods,,0,8.00,Published,All Fair Shares Producers,,1.0,Tub,true,FALSE,10,/staticResource/resources/item-no-image.jpg,A cream cheese based dip with arugula and artichoke. 8 oz.,,Light,
FF Dip - Chili Hummus,Prepared Foods,,0,8.00,Draft,Field to Fire,,1.0,Tub,true,FALSE,6,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5752401600446464.jpg?v=1620254356423,"Smashed Chili Hummus. Chickpea, roasted garlic, olive oil, lemon juice, chili paste , zaatar spice, salt.",,Light,
FF Dip - Crab,Prepared Foods,,0,11.50,Published,Field to Fire,,1.0,Tub,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5657712503291904.jpg?v=1642540435150,"Crab knuckle, cream cheese, sour cream, chili sauce, roasted red pepper, lemon, caramelized onion, green onion, salt",,Light,
FF Dip - Curried Corn,Prepared Foods,,0,8.00,Draft,Field to Fire,,1.0,Tub,true,FALSE,3,https://fairshares.org/wp-content/uploads/2020/04/Field_To_Fire_logo_web.png,"Curried Corn Dip with Saffron.Corn, onion, garlic, red pepper, lime, tomatoe, chili, cream cheese, sour cream, saffron, honey, spice, salt.",,Light,
FF Dip - Feta,Prepared Foods,,0,9.45,Draft,Field to Fire,,1.0,Each,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6732670007640064.jpg?v=1642540510640,"Whipped Feta cheese, with honey, chili flakes, and truffle oil. 8oz",,Light,
FF Dip - French Onion,Prepared Foods,,0,8.75,Published,Field to Fire,,1.0,Tub,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Field_To_Fire_logo_web.png,"French Onion Dip - you know what to do! 6 oz. Onion, cream cheese, brie, honey, tarragon, sherry wine, thyme, black pepper, salt.",,Light,
FF Dip - Muhammara,Prepared Foods,,0,8.00,Draft,Field to Fire,,1.0,Each,true,FALSE,3,/staticResource/resources/item-no-image.jpg,"Muhammara is a Middle Eastern walnut and roasted red pepper dip that’s all sorts of savory, sweet, slightly smoky, and just enough spicy! This has Feta cheese. Serve it with warm pita, spread it on sandwiches, or scoop it on top of grilled chicken or fish.",,Light,
FF Dip - Obatzda Cheese,Prepared Foods,,0,8.75,Published,Field to Fire,,1.0,Tub,true,FALSE,3,/staticResource/resources/item-no-image.jpg,Bavarian style beer cheese. 6 oz  Bring on the pretzels!,,Light,
FF Dip - Pea Smash,Prepared Foods,,0,8.75,Published,Field to Fire,,1.0,Tub,true,FALSE,4,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5768729254166528.jpg?v=1620254423488,"Pea, ricotta cheese, shallots, lemon, mint, parsley, olive oil, chili flakes, honey, salt.  12oz.",,Light,
FF Dip - Pimiento Cheese Spread,Prepared Foods,,0,8.75,Published,Field to Fire,,1.0,Each,true,FALSE,2,https://fairshares.org/wp-content/uploads/2020/04/Field_To_Fire_logo_web.png,"Sweet Spanish piquillo pepper cheese spread.  Ingredients: sharp cheddar, eggs, soy oil, vinegar, olive oil, roasted peppers, hot sauce, spices, Worcestershire sauce, salt",,Light,
FF Dip - Salmon & Corn,Prepared Foods,,0,7.50,Draft,Field to Fire,,8.0,Oz.,true,FALSE,4,https://fairshares.org/wp-content/uploads/2020/04/Field_To_Fire_logo_web.png,Blackened salmon and sweet corn dip,,Light,
FF Dip - Scallop & Crab,Prepared Foods,,0,11.50,Draft,Field to Fire,,1.0,Each,true,FALSE,2,/staticResource/resources/item-no-image.jpg,"Smoked cod, crab, scallop, cream cheese, fennel, dill, celery, garlic, lemon juice, spices, salt. 8 oz.",,Light,
FF Dip - Smoked Salmon,Prepared Foods,,0,10.00,Published,Field to Fire,,1.0,Tub,true,FALSE,3,https://fairshares.org/wp-content/uploads/2020/04/Field_To_Fire_logo_web.png,"Loaded Salmon Dip 8 ounces.Salmon, cream cheese, sour cream, everything spice, lemon juice, dill, onion, salt.",,Light,
FF Dip - Smoked White Fish,Prepared Foods,,0,10.50,Archived,Field to Fire,,1.0,Tub,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5946199500390400.jpg?v=1642540576650,"Perfect for an appetizer dip or rolled in a pita with vegetables. 8ozSmoked white fish with fresh dill and creme fraiche.INGREDIENTS:cod, cream cheese, sour cream, fennel, dill, lemon, horseradish, black pepper, worcestershire sauce",,Light,
FF Dip - Spinach Artichoke,Prepared Foods,,0,8.00,Published,All Fair Shares Producers,,1.0,Each,true,FALSE,5,/staticResource/resources/item-no-image.jpg,"A Cream cheese based dip with asparagus, artichokes and spinach. 8 oz.",,Light,
FF Dip - Spinach Dip,Prepared Foods,,0,8.00,Draft,Field to Fire,,1.0,Tub,true,FALSE,6,https://fairshares.org/wp-content/uploads/2020/04/Field_To_Fire_logo_web.png,"Spinach, Asparagus and Artichoke Dip - 8 ounces",,Light,
FF Dip - Street Corn,Prepared Foods,,0,8.75,Published,Field to Fire,,1.0,Tub,true,FALSE,3,https://fairshares.org/wp-content/uploads/2020/04/Field_To_Fire_logo_web.png,"Street Corn Dip 8 ounces. Corn, onion, bell peppers, garlic chili, cream cheese, sour cream, lime juice, cilantro, parmesan cheese ,spices, honey, salt.",,Light,FRESH
FF Dish -  Risotto Crawfish,Prepared Foods,,0,14.00,Published,Field to Fire,,1.0,Tub,true,FALSE,10,https://fairshares.org/wp-content/uploads/2020/04/Field_To_Fire_logo_web.png,Crawfish Risotto,,Light,
FF Dish - Cauliflower Curry,Prepared Foods,,7,11.50,Published,Field to Fire,,1.0,Pint,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5150272969113600.jpg?v=1642540655042,"Tandoori Cauliflower Curry  16 oz.INGREDIENTS:cauliflower, tomato, cream, cheese, onion, ginger, garlic, chili, cilantro, butter, curry spice, chickpea,  brown sugar, salt",,Light,
FF Dish - Cauliflower Risotto,Prepared Foods,,0,11.00,Published,Field to Fire,,1.0,Pint,true,FALSE,3,https://fairshares.org/wp-content/uploads/2020/04/Field_To_Fire_logo_web.png,Cauliflower Risotto,,Light,
FF Dish - Cheesy Polenta,Prepared Foods,,0,10.00,Draft,Field to Fire,,1.0,Tub,true,FALSE,3,https://fairshares.org/wp-content/uploads/2020/04/Field_To_Fire_logo_web.png,"Great base for any meat, a side or delicious on its own. Dinner is ready! White truffle, cornmeal, milk, corn, cheese, butter, honey, onion, garlic, thyme, pepper truffle oil, salt.",,Light,
FF Dish - Chestnut Risotto,Prepared Foods,,0,11.00,Draft,All Fair Shares Producers,,1.0,Pint,true,FALSE,10,https://fairshares.org/wp-content/uploads/2020/04/Field_To_Fire_logo_web.png,"Butternut squash, bourbon barrel aged maple syrup, brown butter, brown butter poached golden raisins, Mascarpone cheese.",,Light,
FF Dish - Corn Risotto,Prepared Foods,,0,11.25,Published,Field to Fire,,1.0,Pint,true,FALSE,2,https://fairshares.org/wp-content/uploads/2020/04/Field_To_Fire_logo_web.png,"Lunch is ready! Delicious corn risotto with rice, corn, chili, cheese, onion, garlic, cream, wine, dill, corn stock, butter, honey, black pepper, salt.",,Light,
FF Dish - Crawfish Risotto,Prepared Foods,,0,11.00,Draft,Field to Fire,,1.0,Each,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5757411310698496.jpg?v=1648584885203,"Crawfish Risotto, yum!",,Medium,
